N,P,X,Cmap,ExecEnv
17,0.1,1,280696,13240
17,0.1,2,280696,17416
17,0.1,3,280696,12680
17,0.1,4,280696,13712
17,0.1,5,280696,11408
18,0.1,1,297208,13680
18,0.1,2,297208,13568
18,0.1,3,297208,14664
18,0.1,4,297208,12624
18,0.1,5,297208,18352
19,0.1,1,313720,21808
19,0.1,2,313720,10192
19,0.1,3,313720,14792
19,0.1,4,313720,11536
19,0.1,5,313720,13304
20,0.1,1,330232,18968
20,0.1,2,330232,18288
20,0.1,3,330232,14664
20,0.1,4,330232,19656
20,0.1,5,330232,11784
21,0.1,1,346744,19712
21,0.1,2,346744,12720
21,0.1,3,346744,17128
21,0.1,4,346744,14672
21,0.1,5,346744,14520
22,0.1,1,363256,18576
22,0.1,2,363256,16512
22,0.1,3,363256,16896
22,0.1,4,363256,19776
22,0.1,5,363256,19016
23,0.1,1,379768,14744
23,0.1,2,379768,16792
23,0.1,3,379768,16392
23,0.1,4,379768,20216
23,0.1,5,379768,16848
24,0.1,1,396280,24000
24,0.1,2,396280,18296
24,0.1,3,396280,16728
24,0.1,4,396280,16808
24,0.1,5,396280,17832
25,0.1,1,412792,21528
25,0.1,2,412792,16352
25,0.1,3,412792,21584
25,0.1,4,412792,21136
25,0.1,5,412792,14224
26,0.1,1,429304,17848
26,0.1,2,429304,21232
26,0.1,3,429304,17648
26,0.1,4,429304,18952
26,0.1,5,429304,19616
27,0.1,1,445816,20888
27,0.1,2,445816,19632
27,0.1,3,445816,20376
27,0.1,4,445816,19984
27,0.1,5,445816,23976
28,0.1,1,462328,23624
28,0.1,2,462328,23096
28,0.1,3,462328,23800
28,0.1,4,462328,22024
28,0.1,5,462328,24088
29,0.1,1,478840,19296
29,0.1,2,478840,24592
29,0.1,3,478840,27120
29,0.1,4,478840,22080
29,0.1,5,478840,18424
30,0.1,1,495352,25664
30,0.1,2,495352,19216
30,0.1,3,495352,20624
30,0.1,4,495352,18592
30,0.1,5,495352,21376
31,0.1,1,511864,23256
31,0.1,2,511864,21112
31,0.1,3,511864,27224
31,0.1,4,511864,23544
31,0.1,5,511864,25832
32,0.1,1,528376,24680
32,0.1,2,528376,21776
32,0.1,3,528376,21440
32,0.1,4,528376,27584
32,0.1,5,528376,22904
33,0.1,1,544888,19968
33,0.1,2,544888,22944
33,0.1,3,544888,23520
33,0.1,4,544888,25464
33,0.1,5,544888,25880
34,0.1,1,561400,21104
34,0.1,2,561400,30032
34,0.1,3,561400,22800
34,0.1,4,561400,24288
34,0.1,5,561400,31568
35,0.1,1,577912,31976
35,0.1,2,577912,23024
35,0.1,3,577912,23912
35,0.1,4,577912,23944
35,0.1,5,577912,27512
36,0.1,1,594424,32400
36,0.1,2,594424,27664
36,0.1,3,594424,26456
36,0.1,4,594424,29176
36,0.1,5,594424,23096
37,0.1,1,610936,33856
37,0.1,2,610936,34432
37,0.1,3,610936,27456
37,0.1,4,610936,29984
37,0.1,5,610936,29496
38,0.1,1,627448,28176
38,0.1,2,627448,27016
38,0.1,3,627448,29648
38,0.1,4,627448,34336
38,0.1,5,627448,32064
39,0.1,1,643960,31992
39,0.1,2,643960,29280
39,0.1,3,643960,31912
39,0.1,4,643960,31728
39,0.1,5,643960,32352
40,0.1,1,660472,41720
40,0.1,2,660472,24496
40,0.1,3,660472,30280
40,0.1,4,660472,29448
40,0.1,5,660472,26464
41,0.1,1,676984,25576
41,0.1,2,676984,36680
41,0.1,3,676984,40880
41,0.1,4,676984,37824
41,0.1,5,676984,35976
42,0.1,1,693496,32936
42,0.1,2,693496,30384
42,0.1,3,693496,31960
42,0.1,4,693496,26296
42,0.1,5,693496,30704
43,0.1,1,710008,24032
43,0.1,2,710008,31848
43,0.1,3,710008,29672
43,0.1,4,710008,30600
43,0.1,5,710008,33672
44,0.1,1,726520,25488
44,0.1,2,726520,32936
44,0.1,3,726520,35312
44,0.1,4,726520,39056
44,0.1,5,726520,29344
45,0.1,1,743032,33912
45,0.1,2,743032,34328
45,0.1,3,743032,33088
45,0.1,4,743032,38984
45,0.1,5,743032,32960
46,0.1,1,759544,45144
46,0.1,2,759544,36448
46,0.1,3,759544,31112
46,0.1,4,759544,38816
46,0.1,5,759544,33536
47,0.1,1,776056,39616
47,0.1,2,776056,33248
47,0.1,3,776056,34744
47,0.1,4,776056,39032
47,0.1,5,776056,29264
48,0.1,1,792568,40184
48,0.1,2,792568,31296
48,0.1,3,792568,33232
48,0.1,4,792568,39448
48,0.1,5,792568,38192
49,0.1,1,809080,38672
49,0.1,2,809080,33448
49,0.1,3,809080,38560
49,0.1,4,809080,34960
49,0.1,5,809080,43200
50,0.1,1,825592,32896
50,0.1,2,825592,33224
50,0.1,3,825592,41392
50,0.1,4,825592,34128
50,0.1,5,825592,36896
51,0.1,1,842104,39432
51,0.1,2,842104,40680
51,0.1,3,842104,31512
51,0.1,4,842104,32600
51,0.1,5,842104,41016
52,0.1,1,858616,38064
52,0.1,2,858616,33720
52,0.1,3,858616,41112
52,0.1,4,858616,38208
52,0.1,5,858616,36432
53,0.1,1,875128,35880
53,0.1,2,875128,31008
53,0.1,3,875128,36416
53,0.1,4,875128,43368
53,0.1,5,875128,39640
54,0.1,1,891640,39160
54,0.1,2,891640,38056
54,0.1,3,891640,45392
54,0.1,4,891640,40464
54,0.1,5,891640,34280
55,0.1,1,908152,39064
55,0.1,2,908152,40240
55,0.1,3,908152,45056
55,0.1,4,908152,34856
55,0.1,5,908152,45112
56,0.1,1,924664,50296
56,0.1,2,924664,41264
56,0.1,3,924664,34456
56,0.1,4,924664,38984
56,0.1,5,924664,35728
57,0.1,1,941176,48592
57,0.1,2,941176,38128
57,0.1,3,941176,38128
57,0.1,4,941176,42128
57,0.1,5,941176,42416
58,0.1,1,957688,42432
58,0.1,2,957688,47312
58,0.1,3,957688,36880
58,0.1,4,957688,45792
58,0.1,5,957688,47768
59,0.1,1,974200,41352
59,0.1,2,974200,40920
59,0.1,3,974200,51624
59,0.1,4,974200,35504
59,0.1,5,974200,43624
60,0.1,1,990712,45888
60,0.1,2,990712,42704
60,0.1,3,990712,46928
60,0.1,4,990712,42528
60,0.1,5,990712,50016
61,0.1,1,1007224,47528
61,0.1,2,1007224,52520
61,0.1,3,1007224,50664
61,0.1,4,1007224,50232
61,0.1,5,1007224,39112
62,0.1,1,1023736,37904
62,0.1,2,1023736,40648
62,0.1,3,1023736,40336
62,0.1,4,1023736,55096
62,0.1,5,1023736,44120
63,0.1,1,1040248,47776
63,0.1,2,1040248,55416
63,0.1,3,1040248,48952
63,0.1,4,1040248,45912
63,0.1,5,1040248,42576
64,0.1,1,1056760,43512
64,0.1,2,1056760,44768
64,0.1,3,1056760,49176
64,0.1,4,1056760,50608
64,0.1,5,1056760,48392
65,0.1,1,1073272,53808
65,0.1,2,1073272,45176
65,0.1,3,1073272,54344
65,0.1,4,1073272,57600
65,0.1,5,1073272,51664
66,0.1,1,1089784,50880
66,0.1,2,1089784,44384
66,0.1,3,1089784,50136
66,0.1,4,1089784,43424
66,0.1,5,1089784,45072
67,0.1,1,1106296,56072
67,0.1,2,1106296,53832
67,0.1,3,1106296,47872
67,0.1,4,1106296,54544
67,0.1,5,1106296,45128
68,0.1,1,1122808,48264
68,0.1,2,1122808,45896
68,0.1,3,1122808,55088
68,0.1,4,1122808,55560
68,0.1,5,1122808,47400
69,0.1,1,1139320,55672
69,0.1,2,1139320,48800
69,0.1,3,1139320,58848
69,0.1,4,1139320,55104
69,0.1,5,1139320,46560
70,0.1,1,1155832,59376
70,0.1,2,1155832,49840
70,0.1,3,1155832,56592
70,0.1,4,1155832,55544
70,0.1,5,1155832,58640
71,0.1,1,1172344,51592
71,0.1,2,1172344,54728
71,0.1,3,1172344,50592
71,0.1,4,1172344,56616
71,0.1,5,1172344,60944
72,0.1,1,1188856,49360
72,0.1,2,1188856,52336
72,0.1,3,1188856,54552
72,0.1,4,1188856,60232
72,0.1,5,1188856,58752
73,0.1,1,1205368,63736
73,0.1,2,1205368,46032
73,0.1,3,1205368,58936
73,0.1,4,1205368,47672
73,0.1,5,1205368,60848
74,0.1,1,1221880,50168
74,0.1,2,1221880,48272
74,0.1,3,1221880,50744
74,0.1,4,1221880,47648
74,0.1,5,1221880,50712
75,0.1,1,1238392,63216
75,0.1,2,1238392,61544
75,0.1,3,1238392,49552
75,0.1,4,1238392,48160
75,0.1,5,1238392,53552
76,0.1,1,1254904,57048
76,0.1,2,1254904,64088
76,0.1,3,1254904,60832
76,0.1,4,1254904,49752
76,0.1,5,1254904,56256
77,0.1,1,1271416,49016
77,0.1,2,1271416,52528
77,0.1,3,1271416,57296
77,0.1,4,1271416,59128
77,0.1,5,1271416,55624
78,0.1,1,1287928,50216
78,0.1,2,1287928,55144
78,0.1,3,1287928,69088
78,0.1,4,1287928,58656
78,0.1,5,1287928,64864
79,0.1,1,1304440,60328
79,0.1,2,1304440,56904
79,0.1,3,1304440,59800
79,0.1,4,1304440,51520
79,0.1,5,1304440,61712
80,0.1,1,1320952,60288
80,0.1,2,1320952,65480
80,0.1,3,1320952,61112
80,0.1,4,1320952,60584
80,0.1,5,1320952,65704
81,0.1,1,1337464,61424
81,0.1,2,1337464,61424
81,0.1,3,1337464,64984
81,0.1,4,1337464,64328
81,0.1,5,1337464,54664
82,0.1,1,1353976,68992
82,0.1,2,1353976,64720
82,0.1,3,1353976,62016
82,0.1,4,1353976,52672
82,0.1,5,1353976,55360
83,0.1,1,1370488,55904
83,0.1,2,1370488,67752
83,0.1,3,1370488,57568
83,0.1,4,1370488,60048
83,0.1,5,1370488,62320
84,0.1,1,1387000,59128
84,0.1,2,1387000,61272
84,0.1,3,1387000,64328
84,0.1,4,1387000,60944
84,0.1,5,1387000,66816
85,0.1,1,1403512,52896
85,0.1,2,1403512,60832
85,0.1,3,1403512,62176
85,0.1,4,1403512,63768
85,0.1,5,1403512,56488
86,0.1,1,1420024,73592
86,0.1,2,1420024,59480
86,0.1,3,1420024,70072
86,0.1,4,1420024,69680
86,0.1,5,1420024,69352
87,0.1,1,1436536,68752
87,0.1,2,1436536,71576
87,0.1,3,1436536,69088
87,0.1,4,1436536,64456
87,0.1,5,1436536,59152
88,0.1,1,1453048,58544
88,0.1,2,1453048,68176
88,0.1,3,1453048,62888
88,0.1,4,1453048,63376
88,0.1,5,1453048,71600
89,0.1,1,1469560,68336
89,0.1,2,1469560,74376
89,0.1,3,1469560,74256
89,0.1,4,1469560,72328
89,0.1,5,1469560,60920
90,0.1,1,1486072,73256
90,0.1,2,1486072,72544
90,0.1,3,1486072,78512
90,0.1,4,1486072,62744
90,0.1,5,1486072,68376
91,0.1,1,1502584,82000
91,0.1,2,1502584,68728
91,0.1,3,1502584,62864
91,0.1,4,1502584,66568
91,0.1,5,1502584,72728
92,0.1,1,1519096,74272
92,0.1,2,1519096,64560
92,0.1,3,1519096,69672
92,0.1,4,1519096,68304
92,0.1,5,1519096,64680
93,0.1,1,1535608,66736
93,0.1,2,1535608,72840
93,0.1,3,1535608,65856
93,0.1,4,1535608,72664
93,0.1,5,1535608,70888
94,0.1,1,1552120,73688
94,0.1,2,1552120,66672
