N,P,X,Filesize,Cachesize
99,0.9,4,40960,176776
99,0.9,5,40960,90480
100,0.9,1,36864,95040
100,0.9,2,40960,159792
100,0.9,3,40960,97032
100,0.9,4,36864,108568
100,0.9,5,40960,103136
1,1.0,1,12288,16
1,1.0,2,12288,16
1,1.0,3,12288,16
1,1.0,4,12288,16
1,1.0,5,12288,16
2,1.0,1,12288,4496
2,1.0,2,12288,4504
2,1.0,3,12288,4544
2,1.0,4,12288,4840
2,1.0,5,12288,4536
3,1.0,1,12288,4976
3,1.0,2,12288,5416
3,1.0,3,12288,5272
3,1.0,4,12288,5056
3,1.0,5,12288,5504
4,1.0,1,12288,5544
4,1.0,2,12288,6984
4,1.0,3,12288,5360
4,1.0,4,12288,6080
4,1.0,5,12288,6008
5,1.0,1,12288,6216
5,1.0,2,12288,9544
5,1.0,3,12288,13232
5,1.0,4,12288,11904
5,1.0,5,12288,11264
6,1.0,1,12288,6904
6,1.0,2,12288,6816
6,1.0,3,12288,7832
6,1.0,4,12288,11032
6,1.0,5,12288,16280
7,1.0,1,12288,9632
7,1.0,2,12288,8472
7,1.0,3,12288,8920
7,1.0,4,12288,14048
7,1.0,5,12288,17816
8,1.0,1,12288,8024
8,1.0,2,12288,9776
8,1.0,3,12288,18120
8,1.0,4,12288,10208
8,1.0,5,12288,7640
9,1.0,1,12288,7976
9,1.0,2,12288,12544
9,1.0,3,12288,10408
9,1.0,4,12288,25328
9,1.0,5,12288,8624
10,1.0,1,12288,31808
10,1.0,2,12288,16648
10,1.0,3,12288,16360
10,1.0,4,12288,8688
10,1.0,5,12288,11464
11,1.0,1,12288,23488
11,1.0,2,12288,15888
11,1.0,3,12288,18792
11,1.0,4,12288,18240
11,1.0,5,12288,25912
12,1.0,1,12288,17472
12,1.0,2,12288,20984
12,1.0,3,12288,31968
12,1.0,4,12288,24704
12,1.0,5,12288,9464
13,1.0,1,12288,11504
13,1.0,2,12288,29624
13,1.0,3,12288,17632
13,1.0,4,12288,23000
13,1.0,5,12288,14896
14,1.0,1,12288,23504
14,1.0,2,12288,17512
14,1.0,3,12288,17152
14,1.0,4,12288,22376
14,1.0,5,12288,19024
15,1.0,1,12288,28392
15,1.0,2,12288,23048
15,1.0,3,12288,27680
15,1.0,4,12288,15408
15,1.0,5,12288,13816
16,1.0,1,12288,25224
16,1.0,2,12288,11616
16,1.0,3,20480,54400
16,1.0,4,12288,36688
16,1.0,5,12288,25712
17,1.0,1,12288,33536
17,1.0,2,12288,18416
17,1.0,3,20480,56936
17,1.0,4,20480,30704
17,1.0,5,12288,26096
18,1.0,1,12288,31152
18,1.0,2,12288,25184
18,1.0,3,12288,41736
18,1.0,4,20480,43080
18,1.0,5,12288,26040
19,1.0,1,12288,22272
19,1.0,2,20480,37184
19,1.0,3,12288,30968
19,1.0,4,12288,58288
19,1.0,5,20480,50976
20,1.0,1,12288,40528
20,1.0,2,20480,44288
20,1.0,3,20480,33504
20,1.0,4,12288,45808
20,1.0,5,20480,48576
21,1.0,1,20480,28720
21,1.0,2,20480,57184
21,1.0,3,20480,42456
21,1.0,4,20480,41760
21,1.0,5,20480,28984
22,1.0,1,20480,44824
22,1.0,2,20480,51472
22,1.0,3,12288,41696
22,1.0,4,20480,45232
22,1.0,5,20480,45280
23,1.0,1,20480,26784
23,1.0,2,20480,66192
23,1.0,3,20480,44032
23,1.0,4,20480,57360
23,1.0,5,20480,56944
24,1.0,1,20480,37976
24,1.0,2,20480,41512
24,1.0,3,20480,49312
24,1.0,4,20480,40688
24,1.0,5,20480,62840
25,1.0,1,20480,39408
25,1.0,2,20480,47392
25,1.0,3,20480,58192
25,1.0,4,20480,35184
25,1.0,5,20480,47168
26,1.0,1,20480,71624
26,1.0,2,20480,33432
26,1.0,3,20480,32880
26,1.0,4,20480,38272
26,1.0,5,20480,42904
27,1.0,1,20480,33976
27,1.0,2,20480,50480
27,1.0,3,20480,47856
27,1.0,4,20480,55760
27,1.0,5,20480,70272
28,1.0,1,20480,51480
28,1.0,2,20480,72504
28,1.0,3,20480,32600
28,1.0,4,20480,62904
28,1.0,5,20480,59744
29,1.0,1,20480,58776
29,1.0,2,20480,49848
29,1.0,3,20480,57224
29,1.0,4,20480,41440
29,1.0,5,20480,58032
30,1.0,1,20480,69872
30,1.0,2,20480,65760
30,1.0,3,20480,45064
30,1.0,4,20480,59968
30,1.0,5,20480,40288
31,1.0,1,20480,38952
31,1.0,2,20480,43072
31,1.0,3,20480,43464
31,1.0,4,20480,32368
31,1.0,5,20480,39680
32,1.0,1,24576,69504
32,1.0,2,20480,40648
32,1.0,3,20480,59680
32,1.0,4,20480,57984
32,1.0,5,20480,30392
33,1.0,1,20480,34816
33,1.0,2,24576,56872
33,1.0,3,20480,62288
33,1.0,4,20480,65280
33,1.0,5,20480,73120
34,1.0,1,20480,61240
34,1.0,2,20480,39920
34,1.0,3,24576,86152
34,1.0,4,20480,58320
34,1.0,5,20480,55624
35,1.0,1,20480,70048
35,1.0,2,24576,82856
35,1.0,3,20480,49056
35,1.0,4,20480,59464
35,1.0,5,24576,85248
36,1.0,1,24576,108416
36,1.0,2,20480,29560
36,1.0,3,24576,63048
36,1.0,4,20480,51888
36,1.0,5,24576,74656
37,1.0,1,24576,61048
37,1.0,2,24576,77336
37,1.0,3,20480,56080
37,1.0,4,24576,43264
37,1.0,5,20480,61992
38,1.0,1,24576,54920
38,1.0,2,24576,61216
38,1.0,3,24576,47024
38,1.0,4,24576,72048
38,1.0,5,20480,51872
39,1.0,1,24576,59496
39,1.0,2,24576,94288
39,1.0,3,24576,55680
39,1.0,4,20480,45408
39,1.0,5,24576,84912
40,1.0,1,24576,82624
40,1.0,2,24576,62264
40,1.0,3,24576,58984
40,1.0,4,24576,63368
40,1.0,5,24576,104496
41,1.0,1,24576,61776
41,1.0,2,24576,46488
41,1.0,3,24576,59272
41,1.0,4,24576,109216
41,1.0,5,20480,52160
42,1.0,1,24576,59496
42,1.0,2,24576,70848
42,1.0,3,24576,77352
42,1.0,4,24576,75320
42,1.0,5,24576,120848
43,1.0,1,24576,62840
43,1.0,2,24576,53728
43,1.0,3,24576,88888
43,1.0,4,24576,83696
43,1.0,5,24576,80064
44,1.0,1,24576,96760
44,1.0,2,24576,61536
44,1.0,3,24576,63448
44,1.0,4,24576,65704
44,1.0,5,24576,70056
45,1.0,1,24576,57896
45,1.0,2,24576,83024
45,1.0,3,24576,59072
45,1.0,4,24576,103208
45,1.0,5,24576,101464
46,1.0,1,24576,69112
46,1.0,2,24576,60840
46,1.0,3,20480,54208
46,1.0,4,24576,70688
46,1.0,5,24576,82952
47,1.0,1,24576,74376
47,1.0,2,24576,120216
47,1.0,3,24576,79192
47,1.0,4,24576,112824
47,1.0,5,24576,84472
48,1.0,1,24576,77472
48,1.0,2,24576,64320
48,1.0,3,24576,53808
48,1.0,4,24576,74104
48,1.0,5,24576,58952
49,1.0,1,24576,77128
49,1.0,2,24576,46224
49,1.0,3,24576,81848
49,1.0,4,24576,77608
49,1.0,5,28672,109536
50,1.0,1,24576,68904
50,1.0,2,24576,92576
50,1.0,3,24576,75864
50,1.0,4,24576,82936
50,1.0,5,28672,98944
51,1.0,1,28672,74096
51,1.0,2,24576,66656
51,1.0,3,28672,61936
51,1.0,4,24576,85096
51,1.0,5,28672,65600
52,1.0,1,24576,78000
52,1.0,2,28672,87184
52,1.0,3,24576,66072
52,1.0,4,24576,58568
52,1.0,5,24576,70096
53,1.0,1,24576,65472
53,1.0,2,24576,94048
53,1.0,3,28672,104776
53,1.0,4,24576,81368
53,1.0,5,24576,54784
54,1.0,1,24576,54280
54,1.0,2,28672,115016
54,1.0,3,28672,71888
54,1.0,4,28672,107968
54,1.0,5,24576,62536
55,1.0,1,24576,41336
55,1.0,2,28672,65456
55,1.0,3,24576,82544
55,1.0,4,28672,96376
55,1.0,5,24576,110840
56,1.0,1,28672,92720
56,1.0,2,28672,78048
56,1.0,3,24576,80880
56,1.0,4,28672,73448
56,1.0,5,28672,80864
57,1.0,1,28672,89584
57,1.0,2,28672,127272
57,1.0,3,28672,143424
57,1.0,4,24576,79200
57,1.0,5,24576,37488
58,1.0,1,28672,105440
58,1.0,2,24576,64888
58,1.0,3,28672,129376
58,1.0,4,28672,126352
58,1.0,5,28672,125992
59,1.0,1,28672,74080
59,1.0,2,32768,135176
59,1.0,3,32768,129080
59,1.0,4,28672,57128
59,1.0,5,24576,94416
60,1.0,1,28672,54904
60,1.0,2,28672,107024
60,1.0,3,28672,90520
60,1.0,4,28672,92272
60,1.0,5,28672,68376
61,1.0,1,28672,102880
61,1.0,2,28672,104632
61,1.0,3,28672,82272
61,1.0,4,32768,113576
61,1.0,5,28672,90064
62,1.0,1,28672,77584
62,1.0,2,28672,101816
62,1.0,3,32768,167472
62,1.0,4,28672,89184
62,1.0,5,28672,76016
63,1.0,1,28672,63312
63,1.0,2,28672,111920
63,1.0,3,28672,107816
63,1.0,4,28672,89984
63,1.0,5,28672,56896
64,1.0,1,28672,83936
64,1.0,2,28672,98728
64,1.0,3,28672,85688
64,1.0,4,28672,62184
64,1.0,5,28672,101648
65,1.0,1,28672,119912
65,1.0,2,28672,109376
65,1.0,3,28672,85576
65,1.0,4,28672,115624
65,1.0,5,28672,106200
66,1.0,1,28672,100312
66,1.0,2,28672,92960
66,1.0,3,28672,79440
66,1.0,4,28672,69744
66,1.0,5,32768,131400
67,1.0,1,28672,83192
67,1.0,2,32768,63128
67,1.0,3,32768,105848
67,1.0,4,28672,73896
67,1.0,5,28672,89832
68,1.0,1,28672,82728
68,1.0,2,28672,101256
68,1.0,3,28672,90128
68,1.0,4,28672,93728
68,1.0,5,32768,183024
69,1.0,1,28672,97144
69,1.0,2,28672,90680
69,1.0,3,28672,119936
69,1.0,4,32768,103784
69,1.0,5,28672,94456
70,1.0,1,32768,151208
70,1.0,2,32768,104816
70,1.0,3,32768,139632
70,1.0,4,32768,142512
70,1.0,5,28672,64064
71,1.0,1,32768,145416
71,1.0,2,32768,123472
71,1.0,3,28672,47376
71,1.0,4,32768,59304
71,1.0,5,32768,116528
72,1.0,1,32768,95992
72,1.0,2,32768,70960
72,1.0,3,32768,104072
72,1.0,4,32768,76392
72,1.0,5,32768,133664
73,1.0,1,32768,85936
73,1.0,2,32768,96928
73,1.0,3,32768,159408
73,1.0,4,36864,130080
73,1.0,5,32768,81976
74,1.0,1,32768,67368
74,1.0,2,32768,96264
74,1.0,3,28672,74096
74,1.0,4,32768,95264
74,1.0,5,32768,111640
75,1.0,1,32768,106568
75,1.0,2,28672,80256
75,1.0,3,32768,163760
75,1.0,4,32768,97936
75,1.0,5,32768,77352
76,1.0,1,32768,126560
76,1.0,2,32768,146008
76,1.0,3,32768,180320
76,1.0,4,32768,108896
76,1.0,5,36864,158728
77,1.0,1,36864,138200
77,1.0,2,32768,71120
77,1.0,3,32768,129192
77,1.0,4,32768,85288
77,1.0,5,36864,166152
78,1.0,1,32768,64016
78,1.0,2,36864,219080
78,1.0,3,32768,93840
78,1.0,4,32768,98368
78,1.0,5,32768,113456
79,1.0,1,36864,113456
79,1.0,2,32768,78120
79,1.0,3,32768,72608
79,1.0,4,32768,93936
79,1.0,5,32768,160952
80,1.0,1,32768,118312
80,1.0,2,32768,96592
80,1.0,3,32768,151472
80,1.0,4,32768,134024
80,1.0,5,36864,84928
81,1.0,1,36864,112568
81,1.0,2,32768,96096
81,1.0,3,32768,101408
81,1.0,4,36864,112336
81,1.0,5,36864,190856
82,1.0,1,36864,133640
82,1.0,2,32768,89392
82,1.0,3,32768,106912
82,1.0,4,32768,92112
82,1.0,5,36864,163536
83,1.0,1,36864,113400
83,1.0,2,32768,113120
83,1.0,3,36864,86856
83,1.0,4,32768,106464
83,1.0,5,36864,99040
84,1.0,1,32768,55744
84,1.0,2,36864,147736
84,1.0,3,36864,142960
84,1.0,4,36864,252872
84,1.0,5,32768,117848
85,1.0,1,36864,91848
85,1.0,2,36864,115128
85,1.0,3,36864,108096
85,1.0,4,32768,101264
85,1.0,5,32768,73456
86,1.0,1,32768,134512
86,1.0,2,36864,104008
86,1.0,3,36864,137920
86,1.0,4,32768,113200
86,1.0,5,32768,95520
87,1.0,1,36864,110952
87,1.0,2,36864,73648
87,1.0,3,36864,151496
87,1.0,4,36864,146136
87,1.0,5,32768,121040
88,1.0,1,36864,147312
88,1.0,2,36864,86992
88,1.0,3,36864,143992
88,1.0,4,32768,76504
88,1.0,5,36864,138184
89,1.0,1,36864,112632
89,1.0,2,40960,273512
89,1.0,3,36864,65320
89,1.0,4,36864,70808
89,1.0,5,36864,186016
90,1.0,1,40960,110656
90,1.0,2,40960,191648
90,1.0,3,36864,122688
90,1.0,4,40960,176032
90,1.0,5,36864,72288
91,1.0,1,40960,144272
91,1.0,2,36864,89152
91,1.0,3,36864,168696
91,1.0,4,36864,109664
91,1.0,5,36864,110424
92,1.0,1,36864,160560
92,1.0,2,36864,82544
92,1.0,3,36864,104736
92,1.0,4,40960,194264
92,1.0,5,36864,102824
93,1.0,1,36864,70088
93,1.0,2,40960,171480
93,1.0,3,36864,133720
93,1.0,4,36864,85776
93,1.0,5,40960,123824
94,1.0,1,36864,98616
94,1.0,2,36864,89880
94,1.0,3,40960,204448
94,1.0,4,36864,111424
94,1.0,5,40960,146232
95,1.0,1,36864,81304
95,1.0,2,36864,138024
95,1.0,3,36864,101128
95,1.0,4,36864,119448
95,1.0,5,36864,126752
96,1.0,1,40960,143168
96,1.0,2,36864,144720
96,1.0,3,40960,203368
96,1.0,4,40960,107464
96,1.0,5,36864,154624
97,1.0,1,40960,155640
97,1.0,2,40960,77816
97,1.0,3,36864,225400
97,1.0,4,40960,220032
97,1.0,5,40960,144864
98,1.0,1,36864,132280
98,1.0,2,40960,126328
98,1.0,3,36864,143688
98,1.0,4,36864,184848
98,1.0,5,40960,180280
99,1.0,1,36864,101760
99,1.0,2,36864,117576
99,1.0,3,40960,195976
99,1.0,4,40960,94736
99,1.0,5,36864,94248
100,1.0,1,40960,197120
100,1.0,2,40960,179984
100,1.0,3,40960,96312
100,1.0,4,40960,149672
100,1.0,5,45056,99056
