N,P,X,Cmap,Parents,Children
94,0.4,3,33024,59976,62224
94,0.4,4,34968,65896,68144
94,0.4,5,31504,59976,62224
95,0.4,1,38560,63240,65512
95,0.4,2,47400,71608,73880
95,0.4,3,34720,57040,59312
95,0.4,4,36368,58440,60712
95,0.4,5,35496,62064,64336
96,0.4,1,31760,58200,60496
96,0.4,2,41576,62784,65080
96,0.4,3,35344,63640,65936
96,0.4,4,45912,67360,69656
96,0.4,5,40824,65256,67552
97,0.4,1,41392,68128,70448
97,0.4,2,44640,69552,71872
97,0.4,3,46168,68312,70632
97,0.4,4,36936,56424,58744
97,0.4,5,44408,82216,84536
98,0.4,1,38216,65256,67600
98,0.4,2,41048,68400,70744
98,0.4,3,38928,60832,63176
98,0.4,4,36616,70336,72680
98,0.4,5,40280,70016,72360
99,0.4,1,28600,66544,68912
99,0.4,2,36800,67880,70248
99,0.4,3,44232,77688,80056
99,0.4,4,43016,74208,76576
99,0.4,5,32120,63400,65768
100,0.4,1,41424,69736,72128
100,0.4,2,39136,74768,77160
100,0.4,3,39712,59448,61840
100,0.4,4,44872,74448,76840
100,0.4,5,45960,79872,82264
1,0.5,1,1992,16,16
1,0.5,2,1992,16,16
1,0.5,3,1992,16,16
1,0.5,4,1992,16,16
1,0.5,5,1992,16,16
2,0.5,1,2056,280,304
2,0.5,2,2408,784,808
2,0.5,3,2056,320,344
2,0.5,4,2056,304,328
2,0.5,5,2424,960,984
3,0.5,1,2896,3472,3504
3,0.5,2,3912,3608,3656
3,0.5,3,2856,2088,2152
3,0.5,4,3816,2040,2088
3,0.5,5,2488,2368,2416
4,0.5,1,2688,2744,2832
4,0.5,2,2848,3016,3104
4,0.5,3,3040,1760,1832
4,0.5,4,3680,3584,3656
4,0.5,5,2992,2632,2704
5,0.5,1,4680,3456,3568
5,0.5,2,2440,1824,1920
5,0.5,3,3640,4552,4664
5,0.5,4,3528,5200,5312
5,0.5,5,3480,3240,3336
6,0.5,1,2360,3224,3344
6,0.5,2,2896,3304,3440
6,0.5,3,4872,4464,4584
6,0.5,4,4272,3480,3600
6,0.5,5,4344,6008,6144
7,0.5,1,3264,5640,5800
7,0.5,2,5320,7280,7424
7,0.5,3,3504,4872,5032
7,0.5,4,3248,3864,3992
7,0.5,5,4272,5128,5288
8,0.5,1,3912,5456,5640
8,0.5,2,3528,4872,5056
8,0.5,3,3776,4656,4824
8,0.5,4,4480,7872,8056
8,0.5,5,6056,6168,6336
9,0.5,1,5840,8104,8312
9,0.5,2,4608,5416,5624
9,0.5,3,3536,6744,6952
9,0.5,4,5224,6648,6840
9,0.5,5,4336,7440,7648
10,0.5,1,3688,6448,6680
10,0.5,2,3240,6944,7160
10,0.5,3,6016,10648,10880
10,0.5,4,4320,6768,7000
10,0.5,5,5752,6072,6304
11,0.5,1,5160,8880,9136
11,0.5,2,6168,8544,8800
11,0.5,3,3984,6360,6600
11,0.5,4,8144,8480,8736
11,0.5,5,3944,6192,6432
12,0.5,1,4800,10344,10592
12,0.5,2,4672,6304,6584
12,0.5,3,4632,7400,7680
12,0.5,4,4280,6424,6688
12,0.5,5,6400,9520,9784
13,0.5,1,5720,11168,11472
13,0.5,2,6784,11064,11352
13,0.5,3,3728,6560,6864
13,0.5,4,9168,8632,8936
13,0.5,5,4896,12320,12624
14,0.5,1,7320,11984,12296
14,0.5,2,5576,11120,11448
14,0.5,3,4960,8008,8320
14,0.5,4,7616,10912,11240
14,0.5,5,6272,9232,9544
15,0.5,1,5592,9720,10056
15,0.5,2,5832,10544,10896
15,0.5,3,4384,8696,9048
15,0.5,4,8048,11240,11592
15,0.5,5,6832,9424,9776
16,0.5,1,4616,9472,9848
16,0.5,2,8264,10912,11272
16,0.5,3,7144,13920,14296
16,0.5,4,4936,10880,11256
16,0.5,5,6136,10304,10680
17,0.5,1,5560,12240,12640
17,0.5,2,9200,14192,14576
17,0.5,3,10432,13072,13472
17,0.5,4,5904,7504,7904
17,0.5,5,11784,15000,15400
18,0.5,1,8472,15096,15520
18,0.5,2,6088,12696,13104
18,0.5,3,13336,18360,18784
18,0.5,4,9264,11688,12096
18,0.5,5,7504,14224,14648
19,0.5,1,5568,13224,13672
19,0.5,2,10224,15880,16328
19,0.5,3,10440,19736,20184
19,0.5,4,7536,15408,15856
19,0.5,5,6416,14512,14960
20,0.5,1,7240,14352,14824
20,0.5,2,8632,14416,14888
20,0.5,3,5880,11208,11680
20,0.5,4,8440,11664,12136
20,0.5,5,6592,9728,10200
21,0.5,1,10288,16568,17064
21,0.5,2,8248,13264,13760
21,0.5,3,7240,13448,13944
21,0.5,4,8792,15336,15832
21,0.5,5,8224,12688,13184
22,0.5,1,8272,10192,10712
22,0.5,2,7288,15704,16224
22,0.5,3,8632,16624,17144
22,0.5,4,11728,15320,15840
22,0.5,5,7064,12896,13416
23,0.5,1,7840,21352,21896
23,0.5,2,9792,15264,15808
23,0.5,3,11176,20488,21032
23,0.5,4,6488,19832,20376
23,0.5,5,9528,13096,13640
24,0.5,1,12056,19584,20152
24,0.5,2,9704,17672,18240
24,0.5,3,7016,13936,14504
24,0.5,4,9672,15360,15928
24,0.5,5,9928,18704,19272
25,0.5,1,9184,14448,15040
25,0.5,2,7408,17112,17704
25,0.5,3,12744,21880,22472
25,0.5,4,12896,17088,17680
25,0.5,5,7568,15728,16320
26,0.5,1,9872,25960,26576
26,0.5,2,10384,14784,15400
26,0.5,3,14160,21760,22376
26,0.5,4,9776,18376,18992
26,0.5,5,10656,15592,16208
27,0.5,1,9296,19640,20280
27,0.5,2,9048,16736,17376
27,0.5,3,11288,17112,17736
27,0.5,4,11784,18832,19472
27,0.5,5,7136,16592,17232
28,0.5,1,8376,19216,19880
28,0.5,2,9896,14752,15416
28,0.5,3,16440,22744,23408
28,0.5,4,11064,17552,18216
28,0.5,5,15288,26016,26680
29,0.5,1,8784,17072,17760
29,0.5,2,14488,20192,20880
29,0.5,3,10584,21536,22224
29,0.5,4,11544,16720,17408
29,0.5,5,14728,17248,17920
30,0.5,1,18352,22024,22736
30,0.5,2,12264,20328,21040
30,0.5,3,7224,18320,19032
30,0.5,4,11384,20880,21592
30,0.5,5,11984,24472,25184
31,0.5,1,13904,21752,22488
31,0.5,2,10176,18888,19624
31,0.5,3,10840,18992,19728
31,0.5,4,8264,21936,22672
31,0.5,5,7816,17824,18560
32,0.5,1,10984,22504,23264
32,0.5,2,9960,20128,20888
32,0.5,3,11992,23408,24168
32,0.5,4,12128,22608,23368
32,0.5,5,11728,20648,21408
33,0.5,1,15672,25536,26320
33,0.5,2,16752,24072,24856
33,0.5,3,12984,21592,22376
33,0.5,4,10624,26208,26992
33,0.5,5,13296,24024,24808
34,0.5,1,16008,26184,26992
34,0.5,2,12640,18208,19016
34,0.5,3,12736,22800,23608
34,0.5,4,10464,21568,22376
34,0.5,5,13576,25504,26312
35,0.5,1,12832,22904,23736
35,0.5,2,18968,27048,27880
35,0.5,3,11936,22096,22928
35,0.5,4,11808,23920,24752
35,0.5,5,8768,16288,17104
36,0.5,1,12232,28272,29128
36,0.5,2,16120,22256,23112
36,0.5,3,9400,27168,28024
36,0.5,4,13512,27560,28416
36,0.5,5,14040,23632,24488
37,0.5,1,16016,28544,29424
37,0.5,2,14616,25664,26544
37,0.5,3,20648,36696,37576
37,0.5,4,20368,31976,32856
37,0.5,5,12840,25368,26248
38,0.5,1,12072,22672,23576
38,0.5,2,11152,20968,21872
38,0.5,3,10840,24832,25736
38,0.5,4,20072,28960,29864
38,0.5,5,14736,32320,33224
39,0.5,1,13920,26552,27480
39,0.5,2,15224,27328,28256
39,0.5,3,20376,35144,36072
39,0.5,4,18768,36992,37920
39,0.5,5,16648,24184,25112
40,0.5,1,15368,25912,26864
40,0.5,2,20432,31456,32408
40,0.5,3,11776,29976,30928
40,0.5,4,15024,27760,28712
40,0.5,5,18968,32200,33152
41,0.5,1,18664,29232,30208
41,0.5,2,13552,27328,28304
41,0.5,3,18824,26512,27488
41,0.5,4,18368,34016,34992
41,0.5,5,11480,23208,24184
42,0.5,1,15464,24040,25040
42,0.5,2,15696,29888,30888
42,0.5,3,14760,28728,29728
42,0.5,4,13392,28256,29256
42,0.5,5,18464,25432,26432
43,0.5,1,14600,31304,32328
43,0.5,2,19848,31832,32856
43,0.5,3,21040,32584,33608
43,0.5,4,16744,30936,31960
43,0.5,5,19224,24952,25976
44,0.5,1,21984,27672,28720
44,0.5,2,16984,31104,32152
44,0.5,3,15392,29888,30936
44,0.5,4,17920,34952,36000
44,0.5,5,14056,33216,34264
45,0.5,1,18824,33704,34776
45,0.5,2,17880,26720,27792
45,0.5,3,23272,34080,35152
45,0.5,4,18520,32544,33616
45,0.5,5,15336,26152,27224
46,0.5,1,17120,31008,32104
46,0.5,2,15064,29384,30480
46,0.5,3,21096,35128,36224
46,0.5,4,14288,30480,31576
46,0.5,5,23328,31424,32520
47,0.5,1,15200,33064,34184
47,0.5,2,20936,31848,32968
47,0.5,3,24984,36000,37120
47,0.5,4,22104,43616,44736
47,0.5,5,19136,28936,30056
48,0.5,1,19808,33968,35112
48,0.5,2,21016,36616,37760
48,0.5,3,17776,31152,32296
48,0.5,4,25768,37352,38496
48,0.5,5,22384,34936,36080
49,0.5,1,24888,40112,41280
49,0.5,2,18216,35520,36688
49,0.5,3,19480,32680,33848
49,0.5,4,17344,37848,39016
49,0.5,5,19016,37336,38504
50,0.5,1,23800,41424,42616
50,0.5,2,16128,32744,33936
50,0.5,3,16272,34208,35400
50,0.5,4,22040,35824,37016
50,0.5,5,21096,33776,34968
51,0.5,1,24760,42632,43848
51,0.5,2,15008,32544,33760
51,0.5,3,15896,35928,37144
51,0.5,4,22672,36040,37256
51,0.5,5,18912,35752,36968
52,0.5,1,19184,37696,38936
52,0.5,2,19696,31248,32488
52,0.5,3,13336,28752,29992
52,0.5,4,17376,35088,36328
52,0.5,5,18192,33624,34864
53,0.5,1,17176,43088,44352
53,0.5,2,16192,36112,37376
53,0.5,3,20224,34256,35520
53,0.5,4,19368,37248,38512
53,0.5,5,26128,41704,42968
54,0.5,1,19808,33680,34968
54,0.5,2,22944,39368,40656
54,0.5,3,17504,35976,37264
54,0.5,4,16864,33536,34824
54,0.5,5,15368,33920,35208
55,0.5,1,19216,36648,37960
55,0.5,2,17896,32320,33632
55,0.5,3,17264,32800,34112
55,0.5,4,28336,41312,42624
55,0.5,5,23136,40136,41448
56,0.5,1,27656,41920,43256
56,0.5,2,23488,40880,42216
56,0.5,3,19872,37248,38584
56,0.5,4,23672,42040,43376
56,0.5,5,16752,35968,37304
57,0.5,1,20616,40200,41560
57,0.5,2,29384,47496,48856
57,0.5,3,17968,38136,39496
57,0.5,4,25080,41968,43328
57,0.5,5,26464,44752,46112
58,0.5,1,19096,47680,49064
58,0.5,2,26984,41584,42968
58,0.5,3,18272,37528,38912
58,0.5,4,22568,34856,36240
58,0.5,5,26728,44768,46152
59,0.5,1,24680,43096,44504
59,0.5,2,22256,38624,40032
59,0.5,3,23280,39144,40552
59,0.5,4,21272,37272,38680
59,0.5,5,28648,45736,47144
60,0.5,1,24440,36744,38176
60,0.5,2,17544,36568,38000
60,0.5,3,22904,46688,48120
60,0.5,4,28328,42928,44360
60,0.5,5,20920,36048,37480
61,0.5,1,26960,49000,50456
61,0.5,2,32000,49568,51024
61,0.5,3,19608,36464,37920
61,0.5,4,23616,44632,46088
61,0.5,5,23168,47024,48480
62,0.5,1,22968,41528,43008
62,0.5,2,25432,42728,44208
62,0.5,3,20128,43320,44800
62,0.5,4,24920,41984,43464
62,0.5,5,26768,47048,48528
63,0.5,1,20344,37320,38824
63,0.5,2,21344,45144,46648
63,0.5,3,28624,47264,48768
63,0.5,4,24776,44432,45936
63,0.5,5,23448,42040,43544
64,0.5,1,28608,46800,48328
64,0.5,2,27208,52664,54192
64,0.5,3,30416,49272,50800
64,0.5,4,21424,42760,44288
64,0.5,5,22272,42672,44200
65,0.5,1,24160,38216,39768
65,0.5,2,23248,45280,46832
65,0.5,3,26208,46664,48216
65,0.5,4,20712,42816,44368
65,0.5,5,25032,50152,51704
66,0.5,1,20864,38376,39952
66,0.5,2,28208,47424,49000
66,0.5,3,20392,36176,37752
66,0.5,4,31440,43424,45000
66,0.5,5,30032,46256,47832
67,0.5,1,22776,45128,46728
67,0.5,2,22504,44320,45920
67,0.5,3,23752,38080,39680
67,0.5,4,22272,39000,40600
67,0.5,5,27824,48680,50280
68,0.5,1,30344,52512,54136
68,0.5,2,24464,49480,51104
68,0.5,3,30712,51136,52760
68,0.5,4,24872,45168,46792
68,0.5,5,25824,53608,55232
69,0.5,1,22424,49624,51272
69,0.5,2,28840,49072,50720
69,0.5,3,28624,49256,50904
69,0.5,4,24776,43440,45088
69,0.5,5,23616,48224,49872
70,0.5,1,26200,43016,44688
70,0.5,2,20240,43096,44768
70,0.5,3,27072,43080,44752
70,0.5,4,30768,47016,48688
70,0.5,5,25120,51312,52984
71,0.5,1,27592,46464,48160
71,0.5,2,26672,46144,47840
71,0.5,3,26808,50832,52528
71,0.5,4,33624,62352,64048
71,0.5,5,25928,43960,45656
72,0.5,1,22912,43800,45520
72,0.5,2,29592,52640,54360
72,0.5,3,31464,46360,48080
72,0.5,4,27296,47968,49688
72,0.5,5,27936,42296,44016
73,0.5,1,28576,51752,53496
73,0.5,2,26824,49192,50936
73,0.5,3,28088,45136,46880
73,0.5,4,21592,45400,47144
73,0.5,5,29736,51880,53624
74,0.5,1,31688,49144,50912
74,0.5,2,30792,64536,66304
74,0.5,3,26312,58512,60280
74,0.5,4,33400,56080,57848
74,0.5,5,29168,43664,45432
75,0.5,1,24320,45088,46880
75,0.5,2,21968,41224,43016
75,0.5,3,25816,49368,51160
75,0.5,4,31456,53584,55376
75,0.5,5,27048,46456,48248
76,0.5,1,32552,55016,56832
76,0.5,2,29040,52304,54120
76,0.5,3,27096,54680,56496
76,0.5,4,23856,49496,51312
76,0.5,5,27264,50000,51816
77,0.5,1,29944,48016,49856
77,0.5,2,32720,54120,55960
77,0.5,3,26096,49480,51320
77,0.5,4,24320,50688,52528
77,0.5,5,34800,57312,59152
78,0.5,1,28848,50832,52696
78,0.5,2,29640,49472,51336
78,0.5,3,25264,52872,54736
78,0.5,4,21872,50040,51904
78,0.5,5,42240,63952,65816
79,0.5,1,32480,57760,59648
79,0.5,2,37024,67680,69568
79,0.5,3,40096,58520,60408
79,0.5,4,32512,48320,50208
79,0.5,5,31600,52096,53984
80,0.5,1,36168,67216,69128
80,0.5,2,26280,52736,54648
80,0.5,3,30088,61160,63072
80,0.5,4,34840,53336,55248
80,0.5,5,32000,56264,58176
81,0.5,1,35408,61488,63424
81,0.5,2,31392,55448,57384
81,0.5,3,32664,62464,64400
81,0.5,4,29536,56384,58320
81,0.5,5,27760,51592,53528
82,0.5,1,31312,50448,52408
82,0.5,2,30504,56104,58064
82,0.5,3,40528,56120,58080
82,0.5,4,32672,54064,56024
82,0.5,5,27272,55696,57656
83,0.5,1,31608,62264,64248
83,0.5,2,28624,55200,57184
83,0.5,3,38192,60616,62600
83,0.5,4,35984,60056,62040
83,0.5,5,33096,55936,57920
84,0.5,1,40616,61112,63120
84,0.5,2,33984,58752,60760
84,0.5,3,30360,56592,58600
84,0.5,4,36088,67552,69560
84,0.5,5,30944,55712,57720
85,0.5,1,33000,62168,64200
85,0.5,2,25808,54064,56096
85,0.5,3,32960,65232,67264
85,0.5,4,37168,57184,59216
85,0.5,5,34216,61872,63904
86,0.5,1,30176,60016,62072
86,0.5,2,31416,60480,62536
86,0.5,3,29536,56376,58432
86,0.5,4,25944,51848,53904
86,0.5,5,33072,53424,55480
87,0.5,1,44000,59672,61752
87,0.5,2,44344,63024,65104
87,0.5,3,29280,58696,60776
87,0.5,4,41056,62616,64696
87,0.5,5,40072,65568,67648
88,0.5,1,34824,54472,56576
88,0.5,2,31952,66208,68312
88,0.5,3,34176,59192,61296
88,0.5,4,30816,55016,57120
88,0.5,5,33960,58720,60824
89,0.5,1,38736,60800,62928
89,0.5,2,39216,64360,66488
89,0.5,3,33176,57272,59400
89,0.5,4,30120,56776,58904
89,0.5,5,32592,62672,64800
90,0.5,1,30096,53720,55872
90,0.5,2,35296,63448,65600
90,0.5,3,44600,58392,60544
90,0.5,4,32792,62064,64216
90,0.5,5,38488,64568,66720
91,0.5,1,36520,68048,70224
91,0.5,2,39480,67832,70008
91,0.5,3,40464,68360,70536
91,0.5,4,36464,67760,69936
91,0.5,5,34472,63560,65736
92,0.5,1,40680,65552,67752
92,0.5,2,36872,69368,71568
92,0.5,3,32080,57032,59232
92,0.5,4,39768,61824,64024
92,0.5,5,32296,63920,66120
93,0.5,1,33312,52440,54664
93,0.5,2,38440,60528,62752
93,0.5,3,38656,52472,54696
93,0.5,4,40600,56144,58368
93,0.5,5,41640,67040,69264
94,0.5,1,35072,60120,62368
94,0.5,2,40944,67240,69488
94,0.5,3,31544,55912,58160
94,0.5,4,39408,69784,72032
94,0.5,5,31136,56584,58832
95,0.5,1,31632,62560,64832
95,0.5,2,30504,64928,67200
95,0.5,3,46560,69664,71936
95,0.5,4,33400,66768,69040
95,0.5,5,33360,68048,70320
96,0.5,1,38872,62472,64768
96,0.5,2,30440,53280,55576
96,0.5,3,40824,62960,65256
96,0.5,4,38424,69232,71528
96,0.5,5,40352,62184,64480
97,0.5,1,40312,67368,69688
97,0.5,2,43128,73000,75320
97,0.5,3,36008,58336,60656
97,0.5,4,37936,57000,59320
97,0.5,5,41944,62920,65240
98,0.5,1,34336,60608,62952
98,0.5,2,42416,67056,69400
98,0.5,3,31024,59888,62232
98,0.5,4,43408,68952,71296
98,0.5,5,28752,58704,61048
99,0.5,1,44216,69736,72104
99,0.5,2,43752,71064,73432
99,0.5,3,41040,79992,82360
99,0.5,4,39272,62224,64592
99,0.5,5,32632,62776,65144
100,0.5,1,40240,76584,78976
100,0.5,2,31552,64368,66760
100,0.5,3,41824,68600,70992
100,0.5,4,42800,68840,71232
100,0.5,5,34304,65096,67488
1,0.6,1,1992,16,16
1,0.6,2,1992,16,16
1,0.6,3,1992,16,16
1,0.6,4,1992,16,16
1,0.6,5,1992,16,16
2,0.6,1,2056,280,304
2,0.6,2,2056,1056,1080
2,0.6,3,2056,1088,1112
2,0.6,4,2224,664,688
2,0.6,5,2512,1376,1400
3,0.6,1,2680,1904,1952
3,0.6,2,2448,1048,1096
3,0.6,3,2120,960,1008
3,0.6,4,2328,1344,1392
3,0.6,5,3352,3464,3512
4,0.6,1,2208,1240,1312
4,0.6,2,3712,5872,5944
4,0.6,3,2208,1528,1600
4,0.6,4,3040,2240,2312
4,0.6,5,2336,1368,1440
5,0.6,1,2848,2512,2608
5,0.6,2,2624,4224,4336
5,0.6,3,4048,3400,3512
5,0.6,4,2504,2080,2176
5,0.6,5,2440,1712,1808
6,0.6,1,3552,6384,6520
6,0.6,2,3608,4224,4344
6,0.6,3,3344,5912,6048
6,0.6,4,2952,2744,2864
6,0.6,5,3144,5552,5672
7,0.6,1,6432,6992,7136
7,0.6,2,4320,4232,4376
7,0.6,3,2904,5224,5368
7,0.6,4,5992,8624,8784
7,0.6,5,4256,3368,3512
8,0.6,1,2832,5432,5600
8,0.6,2,3400,3752,3920
8,0.6,3,6736,8320,8504
8,0.6,4,3680,3824,3992
8,0.6,5,3760,4944,5128
9,0.6,1,4424,5528,5736
9,0.6,2,6552,9768,9976
9,0.6,3,4240,4032,4240
9,0.6,4,2920,4472,4664
9,0.6,5,4736,7472,7664
10,0.6,1,3176,3840,4072
10,0.6,2,6192,7840,8072
10,0.6,3,3600,6176,6408
10,0.6,4,3736,7256,7488
10,0.6,5,5816,8984,9216
11,0.6,1,6704,10592,10848
11,0.6,2,5168,8336,8576
11,0.6,3,6280,7192,7432
11,0.6,4,4696,8168,8408
11,0.6,5,4176,6152,6376
12,0.6,1,5336,9808,10088
12,0.6,2,8832,9888,10168
12,0.6,3,5032,8856,9136
12,0.6,4,4640,6968,7232
12,0.6,5,5664,6608,6872
13,0.6,1,5184,9120,9424
13,0.6,2,5824,9984,10288
13,0.6,3,5600,8096,8384
13,0.6,4,7080,11264,11552
13,0.6,5,6480,10936,11240
14,0.6,1,8264,13136,13464
14,0.6,2,6056,8936,9248
14,0.6,3,6440,9960,10272
14,0.6,4,8216,10408,10736
14,0.6,5,5192,7248,7560
15,0.6,1,7808,15976,16328
15,0.6,2,4704,7952,8288
15,0.6,3,5704,9192,9528
15,0.6,4,5768,13112,13464
15,0.6,5,7064,13288,13640
16,0.6,1,7816,13568,13944
16,0.6,2,7880,11856,12232
16,0.6,3,6416,10544,10920
16,0.6,4,6248,11480,11856
16,0.6,5,7160,12400,12760
17,0.6,1,6528,11696,12096
17,0.6,2,6296,10288,10688
17,0.6,3,7072,8856,9256
17,0.6,4,8432,16744,17144
17,0.6,5,8312,13832,14232
18,0.6,1,5080,9912,10336
18,0.6,2,11832,15136,15560
18,0.6,3,11168,14496,14920
18,0.6,4,6448,12768,13192
18,0.6,5,6048,10912,11336
19,0.6,1,6632,10152,10584
19,0.6,2,11096,15232,15680
19,0.6,3,8968,14432,14880
19,0.6,4,7352,11672,12120
19,0.6,5,6424,10448,10880
20,0.6,1,6928,9800,10256
20,0.6,2,4016,8912,9368
20,0.6,3,6760,15960,16432
20,0.6,4,6784,12704,13176
20,0.6,5,11296,20256,20728
21,0.6,1,12488,18520,19000
21,0.6,2,8224,14416,14912
21,0.6,3,8896,12712,13208
21,0.6,4,6872,10920,11416
21,0.6,5,9832,15184,15680
22,0.6,1,10680,16760,17280
22,0.6,2,11248,14184,14704
22,0.6,3,8312,18176,18696
22,0.6,4,9000,17088,17608
22,0.6,5,8720,12712,13232
23,0.6,1,7488,17488,18032
23,0.6,2,6832,13064,13608
23,0.6,3,10272,15288,15832
23,0.6,4,11416,18056,18600
23,0.6,5,9272,14808,15336
24,0.6,1,12864,20416,20984
24,0.6,2,8752,15360,15928
24,0.6,3,6992,16040,16608
24,0.6,4,10400,13936,14488
24,0.6,5,7656,15256,15824
25,0.6,1,7840,16224,16816
25,0.6,2,8184,15904,16496
25,0.6,3,10528,18496,19088
25,0.6,4,13256,22704,23296
25,0.6,5,9424,17688,18280
26,0.6,1,8504,20600,21216
26,0.6,2,13072,17608,18224
26,0.6,3,10376,21568,22184
26,0.6,4,14280,17792,18408
26,0.6,5,9216,16880,17496
27,0.6,1,7920,15936,16576
27,0.6,2,9328,17080,17720
27,0.6,3,10512,16728,17368
27,0.6,4,9048,19840,20480
27,0.6,5,8208,16008,16632
28,0.6,1,8544,18624,19288
28,0.6,2,11320,19736,20400
28,0.6,3,8040,20536,21200
28,0.6,4,11064,16096,16760
28,0.6,5,10456,17840,18504
29,0.6,1,13848,26952,27640
29,0.6,2,12416,20936,21624
29,0.6,3,12752,23688,24376
29,0.6,4,9280,21480,22168
29,0.6,5,14736,28904,29592
30,0.6,1,12624,21416,22128
30,0.6,2,7392,19136,19848
30,0.6,3,9392,19352,20048
30,0.6,4,11512,20696,21408
30,0.6,5,12144,23848,24560
31,0.6,1,16144,25480,26216
31,0.6,2,9672,20744,21480
31,0.6,3,7880,21008,21744
31,0.6,4,8600,20088,20824
31,0.6,5,15192,24328,25064
32,0.6,1,15152,21856,22616
32,0.6,2,13256,25776,26536
32,0.6,3,14440,23968,24728
32,0.6,4,14808,30400,31160
32,0.6,5,15712,23000,23760
33,0.6,1,9184,20632,21416
33,0.6,2,14456,19712,20496
33,0.6,3,14920,22312,23080
33,0.6,4,9632,18672,19456
33,0.6,5,12752,27432,28216
34,0.6,1,17288,27192,28000
34,0.6,2,12824,25848,26656
34,0.6,3,15728,24400,25208
34,0.6,4,10112,20416,21224
34,0.6,5,14656,24104,24912
35,0.6,1,13736,22368,23200
35,0.6,2,16808,27480,28312
35,0.6,3,14280,30064,30896
35,0.6,4,12760,17936,18752
35,0.6,5,13272,26728,27560
36,0.6,1,19824,27360,28216
36,0.6,2,15752,23864,24720
36,0.6,3,9264,15288,16144
36,0.6,4,11144,20824,21680
36,0.6,5,9856,19640,20496
37,0.6,1,17304,29232,30112
37,0.6,2,11184,24704,25584
37,0.6,3,15592,26600,27480
37,0.6,4,16264,32160,33040
37,0.6,5,17912,29040,29920
38,0.6,1,15960,28896,29800
38,0.6,2,14336,25368,26272
38,0.6,3,15624,30424,31328
38,0.6,4,14936,28968,29872
38,0.6,5,14304,24432,25336
39,0.6,1,10272,22120,23048
39,0.6,2,17624,32120,33048
39,0.6,3,12600,24480,25408
39,0.6,4,17384,29680,30608
39,0.6,5,13608,23632,24560
40,0.6,1,11504,22264,23216
40,0.6,2,15488,26120,27072
40,0.6,3,19192,30856,31808
40,0.6,4,16648,28528,29480
40,0.6,5,21688,33776,34728
41,0.6,1,12328,27472,28448
41,0.6,2,14512,29232,30208
41,0.6,3,19088,34904,35880
41,0.6,4,11680,27792,28768
41,0.6,5,20880,31624,32600
42,0.6,1,13888,25408,26408
42,0.6,2,23232,34592,35592
42,0.6,3,18784,29080,30080
42,0.6,4,21640,30248,31248
42,0.6,5,15336,29224,30224
43,0.6,1,17728,31576,32600
43,0.6,2,20216,28544,29568
43,0.6,3,19184,31552,32576
43,0.6,4,14232,25312,26336
43,0.6,5,17640,28008,29032
44,0.6,1,19512,31288,32336
44,0.6,2,18472,29208,30256
44,0.6,3,13784,32584,33632
44,0.6,4,16136,32696,33744
44,0.6,5,16272,34336,35384
45,0.6,1,16632,30944,32016
45,0.6,2,26224,35832,36904
45,0.6,3,11080,31072,32144
45,0.6,4,19384,34856,35928
45,0.6,5,18056,30400,31472
46,0.6,1,13824,32104,33200
46,0.6,2,17824,40120,41216
46,0.6,3,13128,25912,27008
46,0.6,4,13312,34696,35792
46,0.6,5,19032,31072,32168
47,0.6,1,23848,32304,33424
47,0.6,2,15864,28832,29952
47,0.6,3,16464,29600,30720
47,0.6,4,18176,38064,39184
47,0.6,5,22936,35176,36296
48,0.6,1,20496,37568,38712
48,0.6,2,21080,37312,38456
48,0.6,3,24776,35592,36736
48,0.6,4,19416,34360,35504
48,0.6,5,24960,38280,39424
49,0.6,1,18704,34192,35360
49,0.6,2,20864,31424,32592
49,0.6,3,13200,33944,35112
49,0.6,4,15232,32184,33352
49,0.6,5,23096,40888,42056
50,0.6,1,20376,33880,35072
50,0.6,2,19784,38368,39560
50,0.6,3,24032,43360,44552
50,0.6,4,17600,34760,35952
50,0.6,5,21416,38416,39608
51,0.6,1,16432,34456,35672
51,0.6,2,18936,36616,37832
51,0.6,3,20704,36424,37640
51,0.6,4,23056,40136,41352
51,0.6,5,18904,29528,30744
52,0.6,1,22600,39016,40256
52,0.6,2,21480,38152,39392
52,0.6,3,21264,30064,31304
52,0.6,4,19024,31216,32456
52,0.6,5,24112,34240,35480
53,0.6,1,20552,45848,47112
53,0.6,2,14048,33840,35104
53,0.6,3,23464,37016,38280
53,0.6,4,20472,41144,42408
53,0.6,5,21592,38136,39400
54,0.6,1,23680,42512,43800
54,0.6,2,22032,37968,39256
54,0.6,3,19656,41168,42456
54,0.6,4,20912,32728,34016
54,0.6,5,21776,39688,40976
55,0.6,1,19632,34672,35984
55,0.6,2,18720,37648,38960
55,0.6,3,17216,32984,34296
55,0.6,4,21904,33536,34848
55,0.6,5,16464,34416,35728
56,0.6,1,22512,39856,41192
56,0.6,2,21672,38272,39608
56,0.6,3,26552,40752,42088
56,0.6,4,29672,37984,39320
56,0.6,5,24000,45080,46416
57,0.6,1,25792,45400,46760
57,0.6,2,21400,34448,35808
57,0.6,3,24520,38368,39728
57,0.6,4,20528,36152,37512
57,0.6,5,24016,37664,39024
58,0.6,1,19784,39648,41032
58,0.6,2,27424,45344,46728
58,0.6,3,23712,36416,37800
58,0.6,4,18456,37224,38608
58,0.6,5,28928,43328,44712
59,0.6,1,22344,37160,38568
