N,P,X,Filesize,Cachesize
98,0.9,4,36864,73416
98,0.9,5,28672,65488
99,0.9,1,36864,127824
99,0.9,2,28672,74176
99,0.9,3,36864,103928
99,0.9,4,36864,110024
99,0.9,5,32768,80480
100,0.9,1,28672,53488
100,0.9,2,28672,169416
100,0.9,3,28672,104328
100,0.9,4,32768,71736
100,0.9,5,32768,94760
1,1.0,1,12288,16
1,1.0,2,12288,16
1,1.0,3,12288,16
1,1.0,4,12288,16
1,1.0,5,12288,16
2,1.0,1,12288,4120
2,1.0,2,12288,3768
2,1.0,3,12288,3944
2,1.0,4,12288,3920
2,1.0,5,12288,5528
3,1.0,1,12288,4248
3,1.0,2,12288,5080
3,1.0,3,12288,5416
3,1.0,4,12288,5504
3,1.0,5,12288,5216
4,1.0,1,12288,5136
4,1.0,2,12288,6568
4,1.0,3,12288,4736
4,1.0,4,12288,7448
4,1.0,5,12288,7032
5,1.0,1,12288,5760
5,1.0,2,12288,4872
5,1.0,3,12288,5880
5,1.0,4,12288,7280
5,1.0,5,12288,7072
6,1.0,1,12288,7480
6,1.0,2,12288,9944
6,1.0,3,12288,9712
6,1.0,4,12288,10784
6,1.0,5,12288,8200
7,1.0,1,12288,11064
7,1.0,2,12288,7008
7,1.0,3,12288,9856
7,1.0,4,12288,10376
7,1.0,5,12288,9304
8,1.0,1,12288,9000
8,1.0,2,12288,9736
8,1.0,3,12288,11216
8,1.0,4,12288,12688
8,1.0,5,12288,9960
9,1.0,1,12288,14064
9,1.0,2,12288,13072
9,1.0,3,12288,12824
9,1.0,4,12288,10248
9,1.0,5,12288,9424
10,1.0,1,12288,14128
10,1.0,2,12288,9944
10,1.0,3,12288,12440
10,1.0,4,12288,9360
10,1.0,5,12288,11936
11,1.0,1,12288,12504
11,1.0,2,12288,12624
11,1.0,3,12288,13472
11,1.0,4,12288,13528
11,1.0,5,12288,11512
12,1.0,1,12288,15632
12,1.0,2,12288,14584
12,1.0,3,12288,8912
12,1.0,4,12288,11872
12,1.0,5,12288,17800
13,1.0,1,12288,8056
13,1.0,2,12288,11216
13,1.0,3,12288,14568
13,1.0,4,12288,10616
13,1.0,5,12288,14304
14,1.0,1,12288,9272
14,1.0,2,12288,14944
14,1.0,3,12288,13128
14,1.0,4,12288,10808
14,1.0,5,12288,11848
15,1.0,1,12288,17904
15,1.0,2,12288,15552
15,1.0,3,12288,19696
15,1.0,4,12288,20992
15,1.0,5,12288,12776
16,1.0,1,12288,18696
16,1.0,2,12288,23208
16,1.0,3,12288,15584
16,1.0,4,12288,13744
16,1.0,5,12288,14784
17,1.0,1,12288,21352
17,1.0,2,12288,19256
17,1.0,3,12288,17400
17,1.0,4,12288,18320
17,1.0,5,12288,12952
18,1.0,1,12288,14040
18,1.0,2,12288,11808
18,1.0,3,12288,11280
18,1.0,4,12288,17208
18,1.0,5,12288,14008
19,1.0,1,12288,15128
19,1.0,2,12288,12840
19,1.0,3,12288,25184
19,1.0,4,12288,31848
19,1.0,5,20480,20928
20,1.0,1,12288,25496
20,1.0,2,12288,27008
20,1.0,3,12288,21424
20,1.0,4,12288,54840
20,1.0,5,12288,16576
21,1.0,1,12288,24168
21,1.0,2,12288,16400
21,1.0,3,12288,17864
21,1.0,4,12288,24480
21,1.0,5,12288,50960
22,1.0,1,12288,23640
22,1.0,2,12288,34128
22,1.0,3,12288,33808
22,1.0,4,12288,28536
22,1.0,5,20480,36632
23,1.0,1,12288,29792
23,1.0,2,20480,82144
23,1.0,3,12288,22880
23,1.0,4,12288,19688
23,1.0,5,12288,41200
24,1.0,1,20480,22992
24,1.0,2,12288,19672
24,1.0,3,12288,37184
24,1.0,4,20480,28496
24,1.0,5,12288,20120
25,1.0,1,20480,20072
25,1.0,2,12288,27976
25,1.0,3,12288,31296
25,1.0,4,12288,21272
25,1.0,5,20480,61664
26,1.0,1,12288,28120
26,1.0,2,20480,34424
26,1.0,3,12288,21336
26,1.0,4,12288,16456
26,1.0,5,20480,41992
27,1.0,1,12288,33864
27,1.0,2,20480,43560
27,1.0,3,20480,30088
27,1.0,4,20480,37448
27,1.0,5,12288,19320
28,1.0,1,12288,36168
28,1.0,2,20480,32920
28,1.0,3,12288,33480
28,1.0,4,20480,39728
28,1.0,5,12288,19928
29,1.0,1,20480,26824
29,1.0,2,20480,44016
29,1.0,3,20480,37488
29,1.0,4,20480,45296
29,1.0,5,20480,33856
30,1.0,1,20480,43872
30,1.0,2,12288,34184
30,1.0,3,20480,27512
30,1.0,4,12288,29552
30,1.0,5,20480,41528
31,1.0,1,12288,24856
31,1.0,2,20480,41720
31,1.0,3,20480,47960
31,1.0,4,20480,36816
31,1.0,5,20480,49888
32,1.0,1,20480,31664
32,1.0,2,20480,33304
32,1.0,3,20480,26552
32,1.0,4,20480,32568
32,1.0,5,20480,28248
33,1.0,1,20480,27600
33,1.0,2,20480,37720
33,1.0,3,20480,57640
33,1.0,4,20480,36856
33,1.0,5,20480,32304
34,1.0,1,20480,63824
34,1.0,2,20480,34480
34,1.0,3,20480,28344
34,1.0,4,20480,33592
34,1.0,5,20480,30728
35,1.0,1,20480,54072
35,1.0,2,20480,45520
35,1.0,3,20480,37672
35,1.0,4,20480,39720
35,1.0,5,20480,31344
36,1.0,1,20480,37624
36,1.0,2,20480,36320
36,1.0,3,20480,20304
36,1.0,4,20480,57736
36,1.0,5,20480,30736
37,1.0,1,20480,30296
37,1.0,2,24576,63808
37,1.0,3,12288,37048
37,1.0,4,20480,30784
37,1.0,5,20480,25392
38,1.0,1,20480,34584
38,1.0,2,20480,64056
38,1.0,3,20480,71840
38,1.0,4,20480,22312
38,1.0,5,20480,34048
39,1.0,1,20480,31768
39,1.0,2,20480,35456
39,1.0,3,20480,54056
39,1.0,4,20480,56976
39,1.0,5,20480,20832
40,1.0,1,20480,49760
40,1.0,2,20480,33864
40,1.0,3,20480,35960
40,1.0,4,20480,48176
40,1.0,5,20480,29952
41,1.0,1,20480,64144
41,1.0,2,20480,44864
41,1.0,3,20480,56720
41,1.0,4,20480,26080
41,1.0,5,20480,47216
42,1.0,1,24576,43144
42,1.0,2,20480,65896
42,1.0,3,20480,50912
42,1.0,4,20480,57776
42,1.0,5,20480,38168
43,1.0,1,20480,36384
43,1.0,2,20480,61944
43,1.0,3,20480,66520
43,1.0,4,20480,29800
43,1.0,5,20480,47024
44,1.0,1,20480,58232
44,1.0,2,20480,28376
44,1.0,3,20480,59664
44,1.0,4,24576,61240
44,1.0,5,24576,126280
45,1.0,1,20480,38160
45,1.0,2,20480,51952
45,1.0,3,20480,47728
45,1.0,4,24576,43528
45,1.0,5,24576,38544
46,1.0,1,20480,36600
46,1.0,2,20480,47312
46,1.0,3,20480,43624
46,1.0,4,24576,43440
46,1.0,5,20480,28792
47,1.0,1,20480,36904
47,1.0,2,20480,68952
47,1.0,3,20480,67864
47,1.0,4,20480,46200
47,1.0,5,20480,39648
48,1.0,1,20480,26736
48,1.0,2,24576,56752
48,1.0,3,24576,47488
48,1.0,4,20480,35368
48,1.0,5,24576,54312
49,1.0,1,24576,41128
49,1.0,2,20480,64560
49,1.0,3,24576,75936
49,1.0,4,24576,56392
49,1.0,5,20480,26704
50,1.0,1,24576,104224
50,1.0,2,20480,58416
50,1.0,3,24576,49208
50,1.0,4,24576,42176
50,1.0,5,20480,54280
51,1.0,1,20480,37616
51,1.0,2,20480,38896
51,1.0,3,24576,49304
51,1.0,4,20480,56640
51,1.0,5,20480,23240
52,1.0,1,24576,29296
52,1.0,2,20480,57776
52,1.0,3,20480,32888
52,1.0,4,24576,100016
52,1.0,5,24576,36880
53,1.0,1,20480,70152
53,1.0,2,20480,58600
53,1.0,3,24576,49032
53,1.0,4,24576,97592
53,1.0,5,24576,62656
54,1.0,1,24576,68512
54,1.0,2,24576,64040
54,1.0,3,24576,61464
54,1.0,4,20480,37232
54,1.0,5,24576,51448
55,1.0,1,20480,44664
55,1.0,2,24576,94656
55,1.0,3,24576,91552
55,1.0,4,24576,57912
55,1.0,5,20480,48096
56,1.0,1,20480,44016
56,1.0,2,24576,95096
56,1.0,3,24576,71040
56,1.0,4,24576,76272
56,1.0,5,20480,62304
57,1.0,1,24576,31576
57,1.0,2,24576,43040
57,1.0,3,24576,33112
57,1.0,4,24576,44576
57,1.0,5,20480,48648
58,1.0,1,24576,65416
58,1.0,2,24576,58040
58,1.0,3,28672,71184
58,1.0,4,24576,96296
58,1.0,5,24576,51048
59,1.0,1,24576,61776
59,1.0,2,24576,17960
59,1.0,3,24576,35744
59,1.0,4,24576,84176
59,1.0,5,24576,91360
60,1.0,1,24576,38312
60,1.0,2,24576,66976
60,1.0,3,24576,56320
60,1.0,4,24576,81560
60,1.0,5,24576,52376
61,1.0,1,24576,43472
61,1.0,2,28672,66528
61,1.0,3,24576,37168
61,1.0,4,24576,83664
61,1.0,5,24576,39504
62,1.0,1,24576,83704
62,1.0,2,24576,64336
62,1.0,3,24576,47344
62,1.0,4,24576,33216
62,1.0,5,24576,73696
63,1.0,1,24576,71632
63,1.0,2,28672,97784
63,1.0,3,24576,34792
63,1.0,4,24576,108984
63,1.0,5,24576,55456
64,1.0,1,24576,97136
64,1.0,2,24576,34600
64,1.0,3,24576,26568
64,1.0,4,24576,100296
64,1.0,5,24576,72672
65,1.0,1,24576,63664
65,1.0,2,28672,51672
65,1.0,3,24576,73808
65,1.0,4,24576,68984
65,1.0,5,24576,50576
66,1.0,1,24576,58680
66,1.0,2,24576,37488
66,1.0,3,24576,83480
66,1.0,4,24576,76240
66,1.0,5,28672,61728
67,1.0,1,28672,116816
67,1.0,2,24576,82872
67,1.0,3,24576,23512
67,1.0,4,24576,53848
67,1.0,5,24576,67880
68,1.0,1,24576,57624
68,1.0,2,24576,55968
68,1.0,3,28672,51696
68,1.0,4,24576,57000
68,1.0,5,24576,45688
69,1.0,1,24576,46392
69,1.0,2,28672,127208
69,1.0,3,24576,59936
69,1.0,4,20480,45896
69,1.0,5,24576,41376
70,1.0,1,28672,50664
70,1.0,2,28672,45600
70,1.0,3,24576,58416
70,1.0,4,28672,68024
70,1.0,5,24576,112056
71,1.0,1,28672,110264
71,1.0,2,24576,59360
71,1.0,3,28672,82672
71,1.0,4,28672,78416
71,1.0,5,24576,33888
72,1.0,1,28672,46672
72,1.0,2,28672,83648
72,1.0,3,24576,76904
72,1.0,4,24576,45392
72,1.0,5,24576,34728
73,1.0,1,28672,63000
73,1.0,2,24576,60744
73,1.0,3,28672,81168
73,1.0,4,28672,79552
73,1.0,5,24576,74568
74,1.0,1,28672,70888
74,1.0,2,24576,43032
74,1.0,3,28672,83856
74,1.0,4,24576,59520
74,1.0,5,28672,57680
75,1.0,1,32768,107408
75,1.0,2,28672,34608
75,1.0,3,28672,57984
75,1.0,4,24576,29144
75,1.0,5,24576,46280
76,1.0,1,28672,67184
76,1.0,2,24576,74512
76,1.0,3,28672,77616
76,1.0,4,28672,106688
76,1.0,5,28672,78680
77,1.0,1,28672,88520
77,1.0,2,24576,103808
77,1.0,3,24576,35656
77,1.0,4,32768,76176
77,1.0,5,28672,59592
78,1.0,1,32768,87576
78,1.0,2,28672,88392
78,1.0,3,28672,111504
78,1.0,4,28672,39024
78,1.0,5,24576,36768
79,1.0,1,32768,129584
79,1.0,2,28672,56296
79,1.0,3,24576,69752
79,1.0,4,24576,42048
79,1.0,5,28672,63248
80,1.0,1,28672,39080
80,1.0,2,28672,68528
80,1.0,3,28672,91176
80,1.0,4,32768,138344
80,1.0,5,32768,116064
81,1.0,1,28672,26376
81,1.0,2,28672,40288
81,1.0,3,28672,73288
81,1.0,4,32768,68248
81,1.0,5,24576,42168
82,1.0,1,28672,116632
82,1.0,2,28672,47696
82,1.0,3,28672,63032
82,1.0,4,28672,86160
82,1.0,5,28672,55520
83,1.0,1,32768,175272
83,1.0,2,24576,54984
83,1.0,3,28672,104216
83,1.0,4,32768,40840
83,1.0,5,28672,40392
84,1.0,1,28672,78440
84,1.0,2,28672,53400
84,1.0,3,32768,90824
84,1.0,4,28672,110992
84,1.0,5,28672,35448
85,1.0,1,32768,126256
85,1.0,2,28672,41960
85,1.0,3,28672,65160
85,1.0,4,32768,102504
85,1.0,5,32768,63912
86,1.0,1,32768,80144
86,1.0,2,32768,70328
86,1.0,3,28672,46688
86,1.0,4,28672,60584
86,1.0,5,28672,63976
87,1.0,1,28672,71040
87,1.0,2,28672,38408
87,1.0,3,28672,73472
87,1.0,4,32768,67872
87,1.0,5,28672,51136
88,1.0,1,28672,60672
88,1.0,2,28672,45808
88,1.0,3,32768,56216
88,1.0,4,28672,78512
88,1.0,5,32768,97496
89,1.0,1,32768,69680
89,1.0,2,28672,79816
89,1.0,3,28672,38656
89,1.0,4,36864,76704
89,1.0,5,28672,81496
90,1.0,1,32768,55304
90,1.0,2,28672,48576
90,1.0,3,24576,26904
90,1.0,4,32768,135712
90,1.0,5,28672,58384
91,1.0,1,28672,77968
91,1.0,2,28672,69424
91,1.0,3,28672,102016
91,1.0,4,36864,66224
91,1.0,5,36864,180912
92,1.0,1,28672,102808
92,1.0,2,32768,32432
92,1.0,3,28672,53200
92,1.0,4,28672,50312
92,1.0,5,28672,88312
93,1.0,1,28672,46808
93,1.0,2,32768,93768
93,1.0,3,28672,67024
93,1.0,4,28672,50016
93,1.0,5,28672,89608
94,1.0,1,28672,50688
94,1.0,2,36864,99792
94,1.0,3,28672,112344
94,1.0,4,28672,105656
94,1.0,5,32768,76696
95,1.0,1,32768,93208
95,1.0,2,32768,105088
95,1.0,3,24576,47776
95,1.0,4,32768,75584
95,1.0,5,32768,85576
96,1.0,1,32768,60368
96,1.0,2,32768,95664
96,1.0,3,32768,163896
96,1.0,4,32768,112768
96,1.0,5,28672,94472
97,1.0,1,36864,111984
97,1.0,2,28672,46232
97,1.0,3,32768,84136
97,1.0,4,36864,103480
97,1.0,5,28672,52248
98,1.0,1,32768,79920
98,1.0,2,28672,89368
98,1.0,3,32768,65968
98,1.0,4,32768,95144
98,1.0,5,36864,130088
99,1.0,1,32768,62744
99,1.0,2,32768,90104
99,1.0,3,32768,54496
99,1.0,4,36864,106872
99,1.0,5,32768,75392
100,1.0,1,28672,96248
100,1.0,2,36864,110592
100,1.0,3,28672,32256
100,1.0,4,32768,186208
100,1.0,5,32768,87032
